latency (s)
0.527330601
0.0020993
0.0032837
0.002227701
0.0021271
0.0031518
0.0043695
0.0054352
0.0040697
0.0040673
0.0031189
0.0102254
0.0045035
0.0059116
0.0041256
0.0051187
0.0044999
0.0036592
0.0022793
0.0051226
0.504759701
0.0038024
0.005217
0.003955
0.0033433
0.0053847
0.0052103
0.0055575
0.0049357
0.0050922
0.0052762
0.0081301
0.0069748
0.0069762
0.007647
0.0043444
0.0066951
0.0088747
0.0072385
0.0075148
0.0069149
0.0073064
0.0056418
0.008546901
0.0075339
0.0096552
0.0070883
0.0087999
0.0079414
0.0116278
0.0085379
0.0077554
0.0080495
0.0068142
0.0088099
0.0064648
0.0085184
0.015781
0.0109376
0.0081772
0.0075425
0.0088306
0.0091086
0.0070485
0.0082619
0.0090192
0.0068448
0.0107541
0.0073241
0.0096354
0.0105686
0.0092156
0.0079565
0.0141369
0.0073778
0.0099791
0.0087485
0.0108069
0.011081
0.0090915
0.0080506
0.0083305
0.01278
0.020058701
0.008918
0.0180128
0.0064177
0.0078784
0.0082086
0.0097146
0.0073788
0.0187152
0.0084784
0.0149475
0.0076661
0.0108888
0.0045874
0.0061775
0.0096579
0.0134436
0.0084333
0.008543
0.0112174
0.011202
0.0134114
0.0102272
0.0091852
0.0093223
0.016395
0.0076863
0.0095637
0.0085772
0.0094192
0.013152
0.0064132
0.0087037
0.0095746
0.009113301
0.0091574
0.0079299
0.0081456
0.0079032
0.0091073
0.008836
0.0096158
0.0081951
0.0107601
0.0093033
0.0138278
0.0084869
0.0101612
0.0084721
0.0153582
0.0086872
0.0087292
0.0121794
0.0087659
0.0072959
0.0092059
0.0090855
0.0088992
0.0095737
0.0127348
0.0101722
0.0094641
0.0083496
0.0100518
0.0086503
0.0092519
0.0081964
0.0084687
0.0091524
0.0083675
0.009296
0.0135099
0.009021201
0.0083703
0.0088042
0.0075582
0.0127297
0.008455
0.009673
0.0186072
0.0102385
0.0105908
0.0084644
0.0076074
0.0110087
0.0077293
0.0080493
0.0112497
0.0100074
0.0198886
0.0205897
0.0118393
0.0069889
0.0181478
0.0125603
0.0142592
0.0119851
0.0085224
0.0108807
0.0092402
0.0130391
0.0135433
0.0105364
0.012144101
0.0087776
0.0079353
0.0104587
0.010756
0.0092612
0.0099493
0.0081677
0.0129152
0.0149691
0.0116205
0.0086662
0.0079007
0.0095169
0.0159712
0.0091693
0.0133007
0.0084358
0.0104005
0.0093735
0.0080545
0.0091736
0.0158383
0.0134201
0.0106516
0.0081708
0.0088686
0.0083447
0.0070371
0.0096836
0.0103388
0.0121674
0.0085844
0.0090009
0.0103113
0.012175701
0.0086532
0.015427
0.0084297
0.0092624
0.0156265
0.0190641
0.0080337
0.0166534
0.0084371
0.0181103
0.0090086
0.0130528
0.0109137
0.0107916
0.009387
0.0112285
0.0128865
0.0127566
0.013849
0.0107814
0.0103945
0.0104732
0.0122646
0.0080932
0.0111916
0.0145832
0.007035
0.0203077
0.0122644
0.012188201
0.007379
0.010096
0.0162687
0.0097784
0.0087053
0.0070755
0.0123437
0.0107287
0.007171
0.0094827
0.012815
0.0104656
0.0100888
0.018991
0.0147829
0.0107816
0.008293
0.0057987
0.0072651
0.0151363
0.0112661
0.0138184
0.016316501
0.0092406
0.0123333
0.0085142
0.0083887
0.011178
0.0174224
0.012768
0.0091125
0.0092086
0.0097759
0.0093828
0.0119357
0.009707
0.0146271
0.0098844
0.0107558
0.0107671
0.0128164
0.0068518
0.0078441
0.009090701
0.0108083
0.0082913
0.0096615
0.0092114
0.0133775
0.0130615
0.0203335
0.0089341
0.0168365
0.0080664
0.0147559
0.0130664
0.0120171
0.0093784
0.0094511
0.007397
0.0098833
0.0108896
0.0085124
0.010073401
0.0082727
0.0098944
0.0075269
0.0103212
0.0129568
0.0093072
0.0098794
0.0084249
0.0156588
0.0083637
0.0089147
0.0140977
0.0115018
0.0071206
0.0105273
0.0084612
0.0093106
0.0084263
0.0089562
0.0083133
0.0090661
0.0074097
0.0099585
0.008271001
0.0198746
0.0092345
0.0090244
0.0090544
0.0093277
0.0132001
0.0097634
0.0097779
0.0094688
0.01621
0.0099971
0.0071964
0.0109912
0.0115671
0.0101353
0.0096916
0.0089811
0.0089033
0.0115369
0.0092478
0.0084527
0.008883701
0.0097364
0.0162344
0.0080401
0.0093005
0.0210869
0.0097733
0.0084679
0.0075259
0.0093026
0.0152632
0.0094454
0.0105436
0.0126849
0.0090203
0.008921
0.0114118
0.0108346
0.009414
0.0087052
0.0089822
0.0098218
0.010062501
0.0086159
0.0114015
0.0148736
0.0165903
0.0146255
0.009468
0.0086808
0.010588
0.008154
0.0091526
0.0094226
0.0129798
0.0087282
0.0127173
0.0108964
0.0269637
0.0087113
0.0110988
0.009774501
0.0105481
0.0087175
0.0102541
0.00949
0.0091208
0.0093287
0.0121101
0.0099971
0.0092083
0.0129229
0.0072911
0.0100728
0.0143021
0.0077217
0.0139216
0.0100809
0.0142776
0.0128471
0.0089995
0.0116332
0.0098592
0.014987501
0.0091831
0.0096448
0.008147
0.0094078
0.0093152
0.0088347
0.0109718
0.0094546
0.0158629
0.0185749
0.0088872
0.0143671
0.0112547
0.0123778
0.0112542
0.0113841
0.0083446
0.027306
0.010076801
0.0126712
0.0090459
0.0128664
0.0145608
0.009457
0.0101167
0.0123456
0.0080599
0.0077364
0.0148476
0.0096363
0.0117689
0.0105476
0.0138031
0.0108048
0.0125309
0.0106132
0.0085386
0.0112523
0.010124801
0.0080102
0.0098935
0.0091015
0.0231435
0.0104362
0.0111016
0.0090819
0.0098275
0.0091107
0.0104147
0.0112297
0.0195565
0.0202524
0.0134686
0.0089069
0.0104934
0.0120904
0.0211679
0.008160801
0.0088966
0.0199965
0.0087899
0.0104928
0.0084194
0.0092488
0.0333904
0.0085984
0.017664
0.009047
0.0089738
0.0082278
0.0080026
0.0097727
0.0079197
0.0195776
0.0070864
