latency (s)
0.484898596
0.0118286
0.008793899
0.0127854
0.0109754
0.0171409
0.0219155
0.0207131
0.0157993
0.015336699
0.016284
0.0125589
0.013872
0.0262721
0.0190023
0.019067999
0.0178956
0.0222821
0.0266041
0.031439399
0.0299125
0.0231451
0.0277472
0.024581799
0.0233451
0.0236302
0.0260407
0.0233949
0.032773799
0.023886
0.031077
0.028587499
0.0259494
0.0257134
0.0235243
0.040336199
0.0362052
0.0280026
0.029623299
0.0237058
0.0277927
0.0376017
0.024624399
0.0283237
0.0242639
0.0257157
0.026970799
0.0296116
0.0410329
0.032150599
0.0297978
0.025945
0.0280072
0.032524299
0.0301014
0.0301387
0.040627599
0.0363593
0.029989
0.029919699
0.0299803
0.0581501
0.044279299
0.0340019
0.0303356
0.029910999
0.0306055
0.0267237
0.032120599
0.0266402
0.0310186
0.0297492
0.027555799
0.0338324
0.0380408
0.029943799
0.0284624
0.0248854
0.0366567
0.027738099
0.0278981
0.0372999
0.032834099
0.0312592
0.0371628
0.045422099
0.035508
0.0356758
0.033979899
0.0350521
0.0416617
0.042664399
0.0328086
0.0321616
0.025653999
0.0272573
0.0336981
0.027378099
0.0267693
0.0266015
0.0266685
0.036072499
0.0287812
0.029514
0.047031999
0.0266942
0.0404104
0.026099399
0.0276082
0.0262449
0.0373138
0.035391899
0.0321623
0.0281488
0.030494599
0.0277122
0.0297078
0.0347232
0.029088399
0.0269952
0.0363226
0.026542599
0.0247794
0.0364435
0.0233718
0.028536099
0.0422161
0.0353974
0.036281398
0.029613399
0.043674399
0.036567598
0.033407899
0.026505399
0.031463799
0.028649299
0.039561499
0.034447998
0.037520299
0.031455199
0.025851299
0.027739799
0.035051699
0.034790399
0.028909299
0.032975498
0.041801699
0.034920999
0.034392599
0.036791398
0.029526199
0.029305799
0.031224699
0.028387599
0.028563699
0.031216399
0.045067898
0.050593699
0.034746298
0.036980299
0.041104099
0.036777998
0.030350999
0.037175099
0.025632499
0.042032199
0.029257598
0.030855899
0.026911899
0.031142999
0.036365899
0.030221199
0.031212099
0.038986398
0.036379199
0.041141399
0.037681798
0.034923899
0.042509099
0.034788498
0.029563099
0.029985599
0.035796599
0.029309399
0.035252599
0.037465998
0.032390599
0.030445599
0.032417999
0.034012699
0.030379899
0.047097498
0.038079999
0.037858598
0.038382899
0.039745099
0.042308398
0.036390499
0.031285199
0.035034499
0.027272799
0.045271098
0.039486299
0.040713698
0.030487399
0.028212499
0.030843099
0.032664799
0.034442999
0.034386998
0.040211899
0.029564099
0.034180699
0.040207298
0.038269499
0.034053999
0.035425998
0.033060799
0.033558299
0.032814699
0.035073099
0.037170798
0.037396599
0.026665899
0.028065199
0.036778699
0.037172799
0.036661398
0.036682699
0.043262998
0.046569399
0.040870898
0.043866499
0.046107898
0.037875799
0.040370198
0.040036699
0.031419799
0.035288599
0.033553398
0.028498399
0.034473799
0.034378899
0.028708999
0.029694199
0.026095999
0.031665199
0.028772499
0.034537499
0.039059798
0.030406099
0.034681099
0.030953199
0.036192699
0.034687898
0.037300899
0.047671398
0.047559899
0.041212598
0.041657199
0.074277697
0.054709298
0.053941098
0.048338199
0.034258098
0.037337399
0.050128198
0.032738499
0.040397999
0.033164798
0.034082399
0.037520499
0.036181499
0.042801498
0.029706599
0.036801799
0.040573898
0.044037499
0.043144498
0.035048399
0.035633899
0.034353299
0.033895498
0.045059899
0.027205999
0.034775999
0.046263298
0.038943399
0.039193098
0.030746899
0.032437499
0.040417899
0.050824598
0.045729598
0.032126799
0.031031999
0.034603199
0.035472698
0.034965199
0.033831299
0.031086799
0.033302299
0.035651198
0.030237699
0.032919599
0.028613999
0.030047499
0.038233699
0.030293099
0.028216399
0.043833598
0.033477599
0.041255098
0.031274999
0.034685899
0.030345099
0.039613099
0.038176598
0.037644599
0.033882599
0.045968398
0.046238399
0.040133998
0.040142999
0.043566598
0.036658399
0.037187999
0.034729198
0.030871699
0.038748699
0.039057198
0.037750999
0.032841499
0.031179899
0.031591399
0.049306598
0.032382799
0.034387599
0.033872098
0.036044099
0.038048099
0.038382398
0.030033899
0.034035099
0.035723099
0.032848199
0.031869199
0.036329798
0.034263599
0.028246199
0.038762799
0.0299435
0.0315242
0.0284497
0.032243199
0.0351037
0.0288783
0.0331789
0.035104699
0.0357989
0.0315516
0.031043899
0.037099
0.0295602
0.035423699
0.0356926
0.0333549
0.0367211
0.035230099
0.0374243
0.0300057
0.038572399
0.0454487
0.0328302
0.034369299
0.0355141
0.048897
0.035802899
0.046035
0.045028299
0.0492663
0.066965099
0.0563266
0.0431045
0.050231599
0.0519619
0.047853499
0.0468727
0.046803899
0.0433996
0.0415527
0.038370499
0.0367501
0.0455681
0.037243999
0.0437589
0.053161899
0.0440472
0.068525799
0.0750764
0.059925999
0.0588947
0.037303999
0.0363935
0.0358832
0.034330899
0.0347478
0.0375269
0.041145599
0.0376934
0.0412761
0.034698399
0.0391993
0.0326175
0.0354681
0.035213699
0.0393422
0.0341035
0.034858699
0.0351234
0.0374713
0.034456099
0.0452603
0.0396412
0.037756699
0.0381013
0.0403046
0.036939499
0.0363781
0.0401462
0.042808999
0.0392289
0.0377773
0.035426299
0.0387075
0.041120799
0.0620608
0.061975799
0.0447533
0.0403606
0.040490999
0.0378407
0.0393883
0.039301299
0.038944
0.0376214
0.045285199
0.0439923
0.040329699
0.038996
0.0385527
0.043772899
0.041387
0.042964
0.046227399
0.0398773
0.0387393
0.039548599
0.0403709
0.042745199
0.0448361
0.0389378
0.039227699
0.0385233
0.03974
0.039882299
0.0472095
0.0448099
0.042729099
0.0412538
0.051195799
0.0461322
0.0425395
0.041356899
0.0434036
0.047388799
0.0427973
0.0390864
0.041323399
0.0420792
0.0433295
0.044882999
0.044683
0.046347799
0.0405418
0.0468912
0.045137399
0.0422352
0.045175099
0.0432232
0.0422111
0.048835899
0.0439261
0.058515199
0.0411062
0.0448228
0.042397199
0.0432072
0.050158699
0.0435214
