latency (s)
0.076306604
0.006747
0.006996901
0.0064194
0.011681601
0.0075523
0.007134
0.008427301
0.0103516
0.018848601
0.010016101
0.0090288
0.011078501
0.010207
0.012905801
0.0093482
0.009434501
0.0119847
0.010800801
0.0100656
0.017231601
0.014878901
0.017813301
0.015939001
0.016485
0.015834501
0.016952201
0.018355001
0.015861701
0.019834901
0.015671801
0.017212
0.018277301
0.018428001
0.021355201
0.021768101
0.018588301
0.020513501
0.016169501
0.019251801
0.018656001
0.021934701
0.019837601
0.016951801
0.019786501
0.018476701
0.021658401
0.019370501
0.020097201
0.019001601
0.022179301
0.019970501
0.022455401
0.021858001
0.027203001
0.022719301
0.020581301
0.026671302
0.031837301
0.024601601
0.034693302
0.018511101
0.023817201
0.021196801
0.030591902
0.018736501
0.022509901
0.020640301
0.031989001
0.018567301
0.024417201
0.019130101
0.018346801
0.019900501
0.017983101
0.033070002
0.028788501
0.020268301
0.022855301
0.021082301
0.020938901
0.018784301
0.021359801
0.022648501
0.018327501
0.019303401
0.024690201
0.019474201
0.016513901
0.022184301
0.018165701
0.029489102
0.026990801
0.021628701
0.025345201
0.028494002
0.028438901
0.022621501
0.020701101
0.019266101
0.023669401
0.030486902
0.028321701
0.031382202
0.024574901
0.021713501
0.018174801
0.017630301
0.026532601
0.018638401
0.020865501
0.025806401
0.020087201
0.022655501
0.019630201
0.020509101
0.019093401
0.017079201
0.018202001
0.020745601
0.026549001
0.019898801
0.020356001
0.029429802
0.026999601
0.022731101
0.021609101
0.021323601
0.018614101
0.018793201
0.030366002
0.0174423
0.022207602
0.027459201
0.028116601
0.020458801
0.018556901
0.030438002
0.021541901
0.021959601
0.018140501
0.032334201
0.019942801
0.020471601
0.018577701
0.022970801
0.019807901
0.018588601
0.019867301
0.031285802
0.018224401
0.021643301
0.020677201
0.017578901
0.033788801
0.024716301
0.018512601
0.027414502
0.021105501
0.037710402
0.023081601
0.027866501
0.025127201
0.024910002
0.0195508
0.018700401
0.021906401
0.029222602
0.021450601
0.020920001
0.020788601
0.021618301
0.021994201
0.018247201
0.031060302
0.020780801
0.021026501
0.021249201
0.025427601
0.024946701
0.026144301
0.018338201
0.021315401
0.020148201
0.021114101
0.032141602
0.022558601
0.019881601
0.026524901
0.024004902
0.027450501
0.018646901
0.020593901
0.020060301
0.021310301
0.023620701
0.025792601
0.021986401
0.029339402
0.020877901
0.022380801
0.024046201
0.026870901
0.017626201
0.023773601
0.032080102
0.019887401
0.034090202
0.020501901
0.021320101
0.019192001
0.031334101
0.020229201
0.029044802
0.021216701
0.018650201
0.025894001
0.029655801
0.040142402
0.038484002
0.030696502
0.021392701
0.018864501
0.030338901
0.025207401
0.028759102
0.020602301
0.023356901
0.020712601
0.023095901
0.026335001
0.021291901
0.019657701
0.020336401
0.028819702
0.018156401
0.024145901
0.020496801
0.025138101
0.023511901
0.021263601
0.026473102
0.025211901
0.020247501
0.024218001
0.020839401
0.025854801
0.025362402
0.023303001
0.026797001
0.016974001
0.023955201
0.024591301
0.022150901
0.018387801
0.026330502
0.026849501
0.025026601
0.021373201
0.022277101
0.023083401
0.031901502
0.021723701
0.021971501
0.023759201
0.026428902
0.0191179
0.025161202
0.019555201
0.022169801
0.022453301
0.025006301
0.022098001
0.020406601
0.030811102
0.020784401
0.029690301
0.020623201
0.028612902
0.020461801
0.027190101
0.023570601
0.021267001
0.022209001
0.019972701
0.021097601
0.025355201
0.022916102
0.0173759
0.022469102
0.020546801
0.019801101
0.025529501
0.020856701
0.027611001
0.023151801
0.024159501
0.023274802
0.021019701
0.025685001
0.025951801
0.022344801
0.025388602
0.028020701
0.020773001
0.025901601
0.024144601
0.021164501
0.030550802
0.023494801
0.023026401
0.025343001
0.025062302
0.028006901
0.019744901
0.024305201
0.023169401
0.027158102
0.021313001
0.021153601
0.024045701
0.023720801
0.020113901
0.031244602
0.024465501
0.020929301
0.024978201
0.026453301
0.024176102
0.018669901
0.025840201
0.021583801
0.023337301
0.019937501
0.019858201
0.029039601
0.021156401
0.026058402
0.024496901
0.020139401
0.023085301
0.020790401
0.022931401
0.022503101
0.022344401
0.025331402
0.022482501
0.025873001
0.021706901
0.020914701
0.026535102
0.028640004
0.040560004
0.028525703
0.020955303
0.023382502
0.024170603
0.020772202
0.026849103
0.027499003
0.022315503
0.026666403
0.023187202
0.020729503
0.027603203
0.019911002
0.021199902
0.019695203
0.026668003
0.023606502
0.029105403
0.026778003
0.020614903
0.020888602
0.022808903
0.019958702
0.028053003
0.023570603
0.024395002
0.026173503
0.023834303
0.027598803
0.022754703
0.028552303
0.024771103
0.017694701
0.028164403
0.028847603
0.031456903
0.027163203
0.027263303
0.021201603
0.025824003
0.030223403
0.024259003
0.024675103
0.026953203
0.020732202
0.018253602
0.024874603
0.029364203
0.022915903
0.025381002
0.028081804
0.030425603
0.027069803
0.021560302
0.020691403
0.027545503
0.030266303
0.028576403
0.024896103
0.027559503
0.021463003
0.025039602
0.027142403
0.023281803
0.020837502
0.025675603
0.023535403
0.027219103
0.023572103
0.023665102
0.020914803
0.029177903
0.030041903
0.022730603
0.026974203
0.022728002
0.024853803
0.021264002
0.020635403
0.024531602
0.028391604
0.024405502
0.021577403
0.026027203
0.022954202
0.029528104
0.023717202
0.023905203
0.023149302
0.023374503
0.021473402
0.028729304
0.023852502
0.022638403
0.026870203
0.019968602
0.022038903
0.026354903
0.023105902
0.026328403
0.028560303
0.022573103
0.023481602
0.026681703
0.022325803
0.027553303
0.028426103
0.024156303
0.025852703
0.026370103
0.024782502
0.028339904
0.025494402
0.027098403
0.025502103
0.023362103
0.029736403
0.020879503
0.021858502
0.019977902
0.028327203
0.023956203
0.027488903
0.027836503
0.023588503
0.028007503
0.023389603
0.026314803
0.023770602
0.025882703
0.031689604
0.023320002
0.023929503
0.021210002
0.024334703
0.021393303
0.028655503
0.022632302
0.020678203
0.036915504
0.023118102
0.025828903
0.024507603
0.028872103
0.022393803
0.021554302
0.028189503
0.024303803
0.024233703
0.024976102
0.021442703
0.032435803
0.022417903
0.023936003
0.022094502
0.023660103
0.021194102
0.021846103
0.024800702
0.028436903
0.030842404
0.027531603
0.028303403
0.021947403
0.032396703
0.024028903
0.026623303
0.021470302
0.025240203
0.023150003
0.025327003
0.024244702
0.024290503
0.023009503
0.024328502
0.030786304
0.029943603
0.026175703
0.022208403
0.022998402
0.026676703
0.023177903
0.023136802
0.026156803
0.027544703
0.024588903
0.026230903
0.029757703
0.030137404
0.025356602
0.025096903
0.029113904
0.022970802
0.024740903
0.024010703
0.027482403
0.024704602
0.023157203
0.028443703
0.031048704
0.025372502
0.023145903
0.029139003
0.026592103
0.025492703
0.023952803
0.024905303
0.028409903
0.029552403
0.035790004
0.029128703
0.029433304
0.036268604
0.036799404
0.024919403
0.028072603
0.025376703
0.026728603
0.027330303
0.024098102
0.025153203
0.025007703
0.024097703
0.028208003
0.026889403
0.023573402
0.024729903
0.026178303
0.023992803
0.026407303
0.027258603
0.026654403
0.024739502
0.026061003
0.025264903
0.029623704
0.033387303
0.028239503
0.025909103
0.027294803
0.026837703
0.025059303
0.025611603
0.025646103
0.026617703
0.026416003
0.024646803
0.025592302
0.024228003
0.027151203
0.028445703
0.024667603
0.027623603
0.027016703
0.030377704
0.026401503
0.026932503
0.027173903
0.029384703
0.027894503
0.026894903
0.025974303
0.028717903
0.028068503
0.026679103
0.026469803
0.026257903
0.028678703
0.027614303
0.028828204
0.026679903
0.027873703
0.035860404
0.029898703
0.029306403
0.029285704
0.027913903
0.027494103
0.028864103
0.027390703
0.027816503
0.029477404
0.029767303
0.031788103
0.027298404
0.029100703
0.026395403
0.028716903
0.027137103
0.031050703
0.030283404
0.028409503
0.029686003
0.036276704
0.026945603
0.029645104
0.027223703
0.027933003
0.029490903
0.031333204
0.029857003
0.030826603
0.030662904
0.033416003
0.028426501
0.031037901
0.036990902
0.030360801
0.029447901
0.032293902
0.029877901
0.032269902
0.031409501
0.031408701
0.029775402
0.031631801
0.031664801
0.032286102
0.036395901
0.034082902
0.030009801
0.030784901
0.032586102
0.032174201
0.034169502
0.046164702
0.032170301
0.030446201
0.030809802
0.032068001
0.034189502
0.033957801
0.033048102
0.031105501
0.030709601
0.032210402
0.034178501
0.040108202
0.033957101
0.033142402
0.031085401
0.031684101
0.031310202
0.030943601
0.030709701
0.034894101
0.031763901
0.030638802
0.031275801
0.034671102
0.034294301
0.031102101
0.031702302
0.036010201
0.033442502
0.035560201
0.032340602
0.033515301
0.029275401
0.033917902
0.033775601
0.031956902
0.034845801
0.032789602
0.035476601
0.032946202
0.035527701
0.046439802
0.032991202
0.033054101
0.033959202
0.033513001
0.033285001
0.032259802
0.032622001
0.035946902
0.042374302
0.034023101
0.036872302
0.039088001
0.035026102
0.033871101
0.037056702
0.033854101
0.034213602
0.037867902
0.033483901
0.036594802
0.037168701
0.036985602
0.038325102
0.037194901
0.036427302
0.036336001
0.042913202
0.044046502
0.036354202
0.034049101
0.036015702
0.035810401
0.035323702
0.034424801
0.036156102
0.035892001
0.033863902
0.040399202
0.042226101
0.035558702
0.060343803
0.038425701
0.034837902
0.038053401
0.038492802
0.038731402
0.037420301
0.036504302
0.039347502
0.039244201
0.034909902
0.040016602
0.045508002
0.038156301
0.040294402
0.036913902
0.037374301
0.040791902
0.034360201
0.041807502
0.041658802
0.039068002
0.034283501
0.042503002
0.041790802
0.040221402
0.037969201
0.039303402
0.039449002
0.039727601
0.037861602
0.040833702
0.038986902
0.045945402
0.039863901
0.040099502
0.039479602
0.046576902
0.044688802
0.036702201
0.047836902
0.041149102
0.040163002
0.045340302
0.039377302
0.042279001
0.041862702
0.043341602
0.045115802
0.036452302
0.042534301
0.046202402
0.043811502
0.038345402
0.038055002
0.044081802
0.044059801
0.040147302
0.044041302
0.041494602
0.039551802
0.053249402
0.043880002
0.041419202
0.040562401
0.044589302
0.048262302
0.043879102
0.042053102
0.040779402
0.042634902
0.051622102
0.039965102
0.041038601
0.043934902
0.043947002
0.044682902
0.043763302
0.048980702
0.041940202
0.050371602
0.043076702
0.043041902
0.054519002
0.046612402
0.045986302
0.041395802
0.047349502
0.056495203
0.055865302
0.084970704
0.074835803
0.067015203
0.057267802
0.065747203
0.056095103
0.061453902
0.053456603
0.074551803
0.064251222
0.072009231
0.062455927
0.072769532
0.045442819
0.04407742
0.04760902
0.043443119
0.055983424
0.086194238
0.084735836
0.06787603
0.077084433
0.06876333
0.072198731
0.059700126
0.067117629
0.063091028
0.058280425
0.063584527
0.059551326
0.047809121
0.560622543
0.049749721
0.04558042
0.052485823
0.057894625
0.053199123
0.050062122
0.04817232
0.049024922
0.056564124
0.043648219
0.048490221
0.049066621
0.04536552
0.048912821
0.052553523
0.058368925
0.051471123
0.047922321
0.04790972
0.051211822
0.050660221
0.051264123
0.057540925
0.04744962
0.059147026
0.048868621
0.054506024
0.051956622
0.047812021
0.050744022
0.053065823
0.054182423
0.047411321
0.048576721
0.056170724
0.051077922
0.053217624
0.04699452
0.050565922
0.053319623
0.050745022
0.058463625
0.061087027
0.052583423
0.053833223
0.04615072
0.048734621
0.053058223
0.053674623
